PSYKINEMATIX SESSION DATA
CCTT - CCT-Trivector
MELA_3011 (control)
#1 (01/07/19, 14:14:04)
Independent Variables
 Variable	Value	
v_prime_w	0.4689	
u_prime_w	0.1977	
Trials
Trial Index	DIN	Input	RT	Response	Time	Trial sound Selection	
1	0.000000	NA	NA	Miss	31.44404101371765	beep-01a	
2	0.000000	NA	NA	Miss	NA	beep-01a	
14	0.000000	Bottom Button	NA	Hit	NA	beep-01a	
17	0.000000	Top Button	NA	Hit	NA	beep-01a	
21	0.000000	Right Button	NA	Hit	NA	beep-01a	
33	0.000000	Top Button	NA	Hit	NA	beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Top Button	NA	Hit		beep-01a	
	0.000000	Right Button	NA	Hit		beep-01a	
	0.000000	Right Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Right Button	NA	Hit		beep-01a	
	0.000000	Top Button	NA	Hit		beep-01a	
	0.000000	Right Button	NA	Hit		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
Saturation
Condition	Mean	Std	Variables	
azimuth	0.055	0	az = 0.07	
azimuth	0.01173853	0.001308363	az = 4.83	
azimuth	0.04881086	0.006733899	az = 5.98	
Events
Kind	Name	StartTime	EndTime	Prefly	Onset	Offset	Duration	stimulusRT	DIN	Input	Instance Index	Response	
Composed Stimuli	New Timeline mask	133.7072470188141	139.0183529853821	0.000388026237487793	133.7247780561447	139.0108439922333	5.286065936088562	-1	NA	NA	NA	NA	
Method	Staircase	139.2841459512711	145.2004640102386	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	139.2844940423965	145.1966210603714	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	139.5351730585098	144.9352179765701	0.01374900341033936	139.569051027298	144.9271839857101	5.35813295841217	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	139.5489250421524	144.9354679584503	0.0003309249877929688	139.569051027298	144.9271839857101	5.35813295841217	-1	NA	NA	NA	NA	
Method	Staircase	145.2010409832001	151.0153210163116	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	145.2014210224152	151.0115580558777	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	145.4522440433502	150.7500150203705	0.01316499710083008	145.483118057251	150.7430859804153	5.259967923164368	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	145.4654120206833	150.7502499818802	0.0003589391708374023	145.483118057251	150.7430859804153	5.259967923164368	-1	NA	NA	NA	NA	
Method	Staircase	151.016016960144	156.9253480434418	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	151.0163249969482	156.9217519760132	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	151.2669450044632	156.66026699543	0.01305699348449707	151.3013299703598	156.6517440080643	5.350414037704468	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	151.2800049781799	156.6605290174484	0.0003560781478881836	151.3013299703598	156.6517440080643	5.350414037704468	-1	NA	NA	NA	NA	
Procedure	Position Discrimination	156.9263739585876	160.6162799596786	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	157.1771169900894	160.3547470569611	0.01362502574920654	157.2084809541702	160.3510080575943	3.142527103424072	3.122477017402645	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	157.1907459497452	160.3549959659576	0.0003910064697265625	157.2084809541702	160.3510080575943	3.142527103424072	3.122477017402645	NA	NA	NA	NA	
Method	Staircase	160.6197080612183	163.6943010091782	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	160.6200820207596	163.6919749975204	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	160.8708260059357	163.4303860664368	0.01329898834228516	160.9093029499054	163.4261959791183	2.516893029212952	2.489337142944322	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	160.8841279745102	163.4306420087814	0.000388026237487793	160.9093029499054	163.4261959791183	2.516893029212952	2.489337142944322	NA	NA	NA	NA	
Method	Staircase	163.694965004921	167.1363409757614	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	163.6952840089798	167.1337980031967	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	163.9459580183029	166.8722929954529	0.01367199420928955	163.9805170297623	166.8670949935913	2.886577963829041	2.87944139957429	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	163.9596350193024	166.8725429773331	0.0003370046615600586	163.9805170297623	166.8670949935913	2.886577963829041	2.87944139957429	NA	NA	NA	NA	
Method	Staircase	167.1370049715042	173.0221140384674	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	167.1373389959335	173.0185010433197	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	167.3881280422211	172.7570840120316	0.01340901851654053	167.4249770641327	172.7502779960632	5.325300931930542	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	167.4015409946442	172.7573399543762	0.0004030466079711914	167.4249770641327	172.7502779960632	5.325300931930542	-1	NA	NA	NA	NA	
Method	Staircase	173.0228300094604	175.4009250402451	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	173.0288610458374	175.3989499807358	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	173.279510974884	175.1372740268707	0.01348006725311279	173.3164900541306	175.1337339878082	1.817243933677673	1.802854988098147	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	173.2929949760437	175.1375110149384	0.0003859996795654297	173.3164900541306	175.1337339878082	1.817243933677673	1.802854988098147	NA	NA	NA	NA	
Method	Staircase	175.4016070365906	181.2209620475769	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	175.4019509553909	181.2174450159073	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	175.65267598629	180.9560669660568	0.01329803466796875	175.6889029741287	180.9499499797821	5.261047005653381	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	175.6659779548645	180.9563200473785	0.0003560781478881836	175.6889029741287	180.9499499797821	5.261047005653381	-1	NA	NA	NA	NA	
Method	Staircase	181.2216140031815	184.0512230396271	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	181.2219250202179	184.0488120317459	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	181.472599029541	183.7870490550995	0.01322495937347412	181.5078510046005	183.782683968544	2.274832963943481	2.256361435890199	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	181.4858280420303	183.7873040437698	0.000393986701965332	181.5078510046005	183.782683968544	2.274832963943481	2.256361435890199	NA	NA	NA	NA	
Method	Staircase	184.0519100427628	187.4590740203857	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	184.0522149801254	187.4565470218658	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	184.3029270172119	187.1948499679565	0.01343703269958496	184.3401900529861	187.1905699968338	2.850379943847656	2.840543898582467	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	184.3163670301437	187.1951260566711	0.000491023063659668	184.3401900529861	187.1905699968338	2.850379943847656	2.840543898582467	NA	NA	NA	NA	
Method	Staircase	187.4598430395126	193.32088804245	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	187.4601739645004	193.3171869516373	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	187.7110019922256	193.0557240247726	0.01330196857452393	187.7483149766922	193.0489389896393	5.300624012947083	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	187.724308013916	193.0560150146484	0.0003579854965209961	187.7483149766922	193.0489389896393	5.300624012947083	-1	NA	NA	NA	NA	
Method	Staircase	193.3215540647507	199.1118429899216	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	193.3219100236893	199.1075949668884	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	193.5726419687271	198.8460040092468	0.01334202289581299	193.6067019701004	198.8393089771271	5.232607007026672	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	193.5859869718552	198.8462280035019	0.000393986701965332	193.6067019701004	198.8393089771271	5.232607007026672	-1	NA	NA	NA	NA	
Method	Staircase	199.1124169826508	204.970064997673	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	199.1127870082855	204.9662810564041	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	199.3634740114212	204.7047860622406	0.01338303089141846	199.3973900079727	204.6978169679642	5.300426959991455	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	199.3768750429153	204.7050620317459	0.000326991081237793	199.3973900079727	204.6978169679642	5.300426959991455	-1	NA	NA	NA	NA	
Method	Staircase	204.9706790447235	207.0729269981384	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	204.9709839820862	207.0710500478745	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	205.2217069864273	206.8094539642334	0.01301205158233643	205.2558170557022	206.8058240413666	1.550006985664368	1.530308911323544	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	205.2347220182419	206.8097040653229	0.0004259347915649414	205.2558170557022	206.8058240413666	1.550006985664368	1.530308911323544	NA	NA	NA	NA	
Procedure	Position Discrimination	207.0738250017166	208.478059053421	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	207.3246380090714	208.2164330482483	0.01328694820404053	207.3627920150757	208.2141499519348	0.8513579368591309	0.8386494712829631	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	207.3379290103912	208.2167160511017	0.0003750324249267578	207.3627920150757	208.2141499519348	0.8513579368591309	0.8386494712829631	NA	NA	NA	NA	
Method	Staircase	208.4804919958115	211.6981370449066	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	208.4807989597321	211.6956399679184	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	208.7315490245819	211.4340449571609	0.01316702365875244	208.7716909646988	211.4306889772415	2.658998012542725	2.631637576103202	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	208.7447199821472	211.4342919588089	0.0003590583801269531	208.7716909646988	211.4306889772415	2.658998012542725	2.631637576103202	NA	NA	NA	NA	
Method	Staircase	211.69870698452	217.5352009534836	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	211.6991670131683	217.5314680337906	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	211.9499340057373	217.2700179815292	0.01321399211883545	211.9828590154648	217.2631050348282	5.280246019363403	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	211.9631669521332	217.2702820301056	0.0003451108932495117	211.9828590154648	217.2631050348282	5.280246019363403	-1	NA	NA	NA	NA	
Method	Staircase	217.5359669923782	223.3267819881439	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	217.5362650156021	223.3230639696121	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	217.7869440317154	223.0615990161896	0.01314699649810791	217.8200429677963	223.0549509525299	5.234907984733582	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	217.8000940084457	223.0618770122528	0.0003540515899658203	217.8200429677963	223.0549509525299	5.234907984733582	-1	NA	NA	NA	NA	
Method	Staircase	223.3274259567261	225.4794780015945	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	223.3277939558029	225.4773939847946	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	223.5784269571304	225.2159529924393	0.01330304145812988	223.6126569509506	225.2127950191498	1.600138068199158	1.572329534530638	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	223.5917340517044	225.2162239551544	0.0003479719161987305	223.6126569509506	225.2127950191498	1.600138068199158	1.572329534530638	NA	NA	NA	NA	
Method	Staircase	225.4801299571991	227.8128329515457	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	225.4805279970169	227.8107399940491	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	225.7312879562378	227.5491440296173	0.01293301582336426	225.7708810567856	227.5458439588547	1.774962902069092	1.753725433349615	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	225.744225025177	227.5494389533997	0.0003800392150878906	225.7708810567856	227.5458439588547	1.774962902069092	1.753725433349615	NA	NA	NA	NA	
Method	Staircase	227.813483953476	233.7179280519485	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	227.8138309717178	233.7142959833145	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	228.0645799636841	233.4528340101242	0.0131990909576416	228.1040079593658	233.4460910558701	5.342083096504211	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	228.0777829885483	233.4530810117722	0.0003609657287597656	228.1040079593658	233.4460910558701	5.342083096504211	-1	NA	NA	NA	NA	
Method	Staircase	233.7185389995575	235.7539900541306	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	233.7188850641251	235.7520660161972	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	233.9695420265198	235.4906129837036	0.01322603225708008	234.0027550458908	235.4875890016556	1.484833955764771	1.460400391578673	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	233.9827710390091	235.4908889532089	0.0003789663314819336	234.0027550458908	235.4875890016556	1.484833955764771	1.460400391578673	NA	NA	NA	NA	
Method	Staircase	235.7546540498734	238.729817032814	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	235.7550259828568	238.7272959947586	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	236.0059560537338	238.4655799865723	0.01333999633789062	236.0452690124512	238.461935043335	2.416666030883789	2.405493498802173	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	236.0192999839783	238.4658269882202	0.0003600120544433594	236.0452690124512	238.461935043335	2.416666030883789	2.405493498802173	NA	NA	NA	NA	
Procedure	Position Discrimination	238.7307560443878	240.1670449972153	NA	NA	NA	NA	NA	0.000000	Top Button	NA	Hit	
Composed Stimuli	New Timeline plate	238.9815529584885	239.9054759740829	0.01347601413726807	239.0185190439224	239.9029270410538	0.8844079971313477	0.8699254875183158	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	238.9950330257416	239.9057270288467	0.0003839731216430664	239.0185190439224	239.9029270410538	0.8844079971313477	0.8699254875183158	NA	NA	NA	NA	
Method	Staircase	240.1694190502167	243.7551319599152	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	240.1697120666504	243.7524080276489	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	240.4205420017242	243.4908009767532	0.01371502876281738	240.4615919589996	243.487086057663	3.02549409866333	3.003031158447271	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	240.4342600107193	243.4910279512405	0.0003850460052490234	240.4615919589996	243.487086057663	3.02549409866333	3.003031158447271	NA	NA	NA	NA	
Method	Staircase	243.75574696064	249.683748960495	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	243.7561019659042	249.6799750328064	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	244.0068089962006	249.418475985527	0.01349198818206787	244.0441800355911	249.4110059738159	5.366825938224792	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	244.0203050374985	249.4187290668488	0.0003969669342041016	244.0441800355911	249.4110059738159	5.366825938224792	-1	NA	NA	NA	NA	


Staircase
Condition: azimuth
az = 0.07
Trial Index	Decreasing Parameter Rate	Number of Reversals	Threshold	
1	48	0	0.055	
2	48	0	0.055	
3	48	0	0.055	
4	48	0	0.055	
6	48	0	0.055	


Number of Reversals across trials
Trial Index	Number of Reversals	
1	0	
2	0	
3	0	
4	0	
6	0	


Decreasing Parameter Rate across trials
Trial Index	Decreasing Parameter Rate	
1	48	
2	48	
3	48	
4	48	
6	48	


Threshold across trials
Trial Index	Threshold	
1	0.055	
2	0.055	
3	0.055	
4	0.055	
6	0.055	


Staircase
Condition: azimuth
az = 4.83
Trial Index	Decreasing Parameter Rate	Number of Reversals	Threshold	
1	48	0	0.055	
2	48	0	0.0286	
4	48	0	0.014872	
5	48	0	0.007733439	
8	8	1	0.004021388	
9	8	1	0.004986521	
10	8	1	0.006183287	
11	8	1	0.007667276	
12	8	1	0.009507421	
13	8	1	0.0117892	
14	8	1	0.01461861	
15	8	1	0.01344912	
16	8	1	0.01237319	
17	8	1	0.01138334	
19	8	2	0.01047267	
20	8	2	0.01298611	
21	8	2	0.01194722	
22	8	3	0.01099145	
23	8	3	0.01362939	
24	8	3	0.01253904	
26	8	3	0.01153592	
27	8	4	0.01061304	


Number of Reversals across trials
Trial Index	Number of Reversals	
1	0	
2	0	
4	0	
5	0	
8	1	
9	1	
10	1	
11	1	
12	1	
13	1	
14	1	
15	1	
16	1	
17	1	
19	2	
20	2	
21	2	
22	3	
23	3	
24	3	
26	3	
27	4	


Decreasing Parameter Rate across trials
Trial Index	Decreasing Parameter Rate	
1	48	
2	48	
4	48	
5	48	
8	8	
9	8	
10	8	
11	8	
12	8	
13	8	
14	8	
15	8	
16	8	
17	8	
19	8	
20	8	
21	8	
22	8	
23	8	
24	8	
26	8	
27	8	


Threshold across trials
Trial Index	Threshold	
1	0.055	
2	0.0286	
4	0.014872	
5	0.007733439	
8	0.004021388	
9	0.004986521	
10	0.006183287	
11	0.007667276	
12	0.009507421	
13	0.0117892	
14	0.01461861	
15	0.01344912	
16	0.01237319	
17	0.01138334	
19	0.01047267	
20	0.01298611	
21	0.01194722	
22	0.01099145	
23	0.01362939	
24	0.01253904	
26	0.01153592	
27	0.01061304	


Staircase
Condition: azimuth
az = 5.98
Trial Index	Decreasing Parameter Rate	Number of Reversals	Threshold	
1	48	0	0.055	
2	48	0	0.0286	
3	8	1	0.014872	
4	8	1	0.01844128	
5	8	1	0.02286719	
6	8	1	0.02835531	
7	8	1	0.03516059	
8	8	1	0.04359913	
9	8	1	0.0401112	
10	8	2	0.0369023	
11	8	2	0.04575886	
13	8	2	0.055	
14	8	2	0.055	
15	8	3	0.0506	
16	8	3	0.055	
17	8	3	0.055	
18	8	3	0.055	
19	8	3	0.0506	
20	8	4	0.046552	


Number of Reversals across trials
Trial Index	Number of Reversals	
1	0	
2	0	
3	1	
4	1	
5	1	
6	1	
7	1	
8	1	
9	1	
10	2	
11	2	
13	2	
14	2	
15	3	
16	3	
17	3	
18	3	
19	3	
20	4	


Decreasing Parameter Rate across trials
Trial Index	Decreasing Parameter Rate	
1	48	
2	48	
3	8	
4	8	
5	8	
6	8	
7	8	
8	8	
9	8	
10	8	
11	8	
13	8	
14	8	
15	8	
16	8	
17	8	
18	8	
19	8	
20	8	


Threshold across trials
Trial Index	Threshold	
1	0.055	
2	0.0286	
3	0.014872	
4	0.01844128	
5	0.02286719	
6	0.02835531	
7	0.03516059	
8	0.04359913	
9	0.0401112	
10	0.0369023	
11	0.04575886	
13	0.055	
14	0.055	
15	0.0506	
16	0.055	
17	0.055	
18	0.055	
19	0.0506	
20	0.046552	


Position Discrimination
Condition: azimuth
az = 0.07
Stimulus u_prime_w	Stimulus orientation	Stimulus v_prime_w	Input	Trial Index	Choice Index	RT	DIN	Scoring (%)	Response	Stimulus saturation	
0.1977	0	0.4689	NA	1	0	NA	0.000000	0	Miss	0.055	
0.1977	270	0.4689	NA	2	0	NA	0.000000	0	Miss	0.055	
0.1977	90	0.4689	NA	14	0	NA	0.000000	0	Miss	0.055	
0.1977	180	0.4689	NA	17	0	NA	0.000000	0	Miss	0.055	
0.1977	90	0.4689	Top Button	21	1	NA	0.000000	20	Hit	0.055	
0.1977	270	0.4689	NA	33	0	NA	0.000000	16.66667	Miss	0.055	


Position Discrimination
Condition: azimuth
az = 4.83
DIN	Scoring (%)	Trial Index	Response	Stimulus saturation	Input	Stimulus orientation	Stimulus v_prime_w	Choice Index	Stimulus u_prime_w	RT	
0.000000	100	3	Hit	0.055	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	100	4	Hit	0.0286	Top Button	90	0.4689	1	0.1977	NA	
0.000000	100	10	Hit	0.055	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	100	11	Hit	0.014872	Left Button	180	0.4689	8	0.1977	NA	
0.000000	100	12	Hit	0.007733439	Top Button	90	0.4689	1	0.1977	NA	
0.000000	100	13	Hit	0.055	Right Button	0	0.4689	2	0.1977	NA	
0.000000	100	15	Hit	0.055	Right Button	0	0.4689	2	0.1977	NA	
0.000000	87.5	16	Miss	0.004021388	Left Button	270	0.4689	8	0.1977	NA	
0.000000	77.77778	19	Miss	0.004986521	NA	180	0.4689	0	0.1977	NA	
0.000000	70	23	Miss	0.006183287	NA	90	0.4689	0	0.1977	NA	
0.000000	63.63636	25	Miss	0.007667276	NA	180	0.4689	0	0.1977	NA	
0.000000	58.33333	27	Miss	0.009507421	NA	270	0.4689	0	0.1977	NA	
0.000000	53.84615	29	Miss	0.0117892	NA	270	0.4689	0	0.1977	NA	
0.000000	57.14286	31	Hit	0.01461861	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	60	32	Hit	0.01344912	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	62.5	34	Hit	0.01237319	Left Button	180	0.4689	8	0.1977	NA	
0.000000	64.70588	37	Hit	0.01138334	Left Button	180	0.4689	8	0.1977	NA	
0.000000	66.66666	42	Hit	0.055	Left Button	180	0.4689	8	0.1977	NA	
0.000000	63.15789	45	Miss	0.01047267	NA	90	0.4689	0	0.1977	NA	
0.000000	65	46	Hit	0.01298611	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	66.66666	47	Hit	0.01194722	Right Button	0	0.4689	2	0.1977	NA	
0.000000	63.63636	48	Miss	0.01099145	NA	180	0.4689	0	0.1977	NA	
0.000000	65.21739	49	Hit	0.01362939	Right Button	0	0.4689	2	0.1977	NA	
0.000000	66.66666	50	Hit	0.01253904	Right Button	0	0.4689	2	0.1977	NA	
0.000000	68	51	Hit	0.055	Top Button	90	0.4689	1	0.1977	NA	
0.000000	69.23077	52	Hit	0.01153592	Right Button	0	0.4689	2	0.1977	NA	
0.000000	66.66666	53	Miss	0.01061304	NA	270	0.4689	0	0.1977	NA	


Position Discrimination
Condition: azimuth
az = 5.98
DIN	Scoring (%)	Trial Index	Response	Stimulus saturation	Input	Stimulus orientation	Stimulus v_prime_w	Choice Index	Stimulus u_prime_w	RT	
0.000000	100	5	Hit	0.055	Right Button	0	0.4689	2	0.1977	NA	
0.000000	100	6	Hit	0.0286	Top Button	90	0.4689	1	0.1977	NA	
0.000000	66.66666	7	Miss	0.014872	NA	180	0.4689	0	0.1977	NA	
0.000000	50	8	Miss	0.01844128	NA	0	0.4689	0	0.1977	NA	
0.000000	40	9	Miss	0.02286719	NA	90	0.4689	0	0.1977	NA	
0.000000	33.33333	18	Miss	0.02835531	NA	180	0.4689	0	0.1977	NA	
0.000000	28.57143	20	Miss	0.03516059	NA	90	0.4689	0	0.1977	NA	
0.000000	37.5	22	Hit	0.04359913	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	44.44444	24	Hit	0.0401112	Left Button	180	0.4689	8	0.1977	NA	
0.000000	40	26	Miss	0.0369023	NA	0	0.4689	0	0.1977	NA	
0.000000	36.36364	28	Miss	0.04575886	NA	180	0.4689	0	0.1977	NA	
0.000000	41.66667	30	Hit	0.055	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	38.46154	35	Miss	0.055	NA	180	0.4689	0	0.1977	NA	
0.000000	42.85714	36	Hit	0.055	Left Button	180	0.4689	8	0.1977	NA	
0.000000	40	38	Miss	0.0506	NA	180	0.4689	0	0.1977	NA	
0.000000	37.5	39	Miss	0.055	NA	0	0.4689	0	0.1977	NA	
0.000000	35.29412	40	Miss	0.055	NA	180	0.4689	0	0.1977	NA	
0.000000	38.88889	41	Hit	0.055	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	42.10526	43	Hit	0.0506	Left Button	180	0.4689	8	0.1977	NA	
0.000000	40	44	Miss	0.046552	NA	90	0.4689	0	0.1977	NA	

