PSYKINEMATIX SESSION DATA
CCTT - CCT-Trivector
MELA_3007 (control)
#1 (27/06/19, 10:25:36)
Independent Variables
 Variable	Value	
v_prime_w	0.4689	
u_prime_w	0.1977	
Trials
Trial Index	DIN	Input	RT	Response	Time	Trial sound Selection	
1	0.000000	NA	NA	Miss	79.72175192832947	beep-01a	
3	0.000000	Top Button	NA	Hit	NA	beep-01a	
4	0.000000	Right Button	NA	Hit	NA	beep-01a	
7	0.000000	NA	NA	Miss	NA	beep-01a	
19	0.000000	Top Button	NA	Hit	NA	beep-01a	
27	0.000000	Bottom Button	NA	Hit	NA	beep-01a	
31	0.000000	Top Button	NA	Hit	NA	beep-01a	
38	0.000000	Right Button	NA	Hit	NA	beep-01a	
39	0.000000	Top Button	NA	Hit	NA	beep-01a	
47	0.000000	Right Button	NA	Hit	NA	beep-01a	
48	0.000000	Bottom Button	NA	Miss	NA	beep-01a	
49	0.000000	Right Button	NA	Hit	NA	beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Right Button	NA	Miss		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Right Button	NA	Hit		beep-01a	
	0.000000	Top Button	NA	Hit		beep-01a	
	0.000000	Right Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Bottom Button	NA	Miss		beep-01a	
	0.000000	Top Button	NA	Hit		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	Right Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Right Button	NA	Hit		beep-01a	
	0.000000	Top Button	NA	Hit		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	Bottom Button	NA	Miss		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Left Button	NA	Hit		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
	0.000000	Bottom Button	NA	Hit		beep-01a	
	0.000000	Top Button	NA	Hit		beep-01a	
	0.000000	NA	NA	Miss		beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
						beep-01a	
Saturation
Condition	Mean	Std	Variables	
azimuth	0.03591834	0.003487827	az = 0.07	
azimuth	0.01052275	0.001736282	az = 5.98	
azimuth	0.007786441	0.001442744	az = 4.83	
Events
Kind	Name	StartTime	EndTime	Prefly	Onset	Offset	Duration	stimulusRT	DIN	Input	Instance Index	Response	
Composed Stimuli	New Timeline mask	139.5225049257278	141.9533479213715	0.0003670454025268555	139.5409669876099	141.9497339725494	2.408766984939575	2.384828446388241	NA	NA	NA	NA	
Procedure	Position Discrimination	142.2180680036545	143.8144409656525	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	142.4689269065857	143.5529149770737	0.01324808597564697	142.5082709789276	143.5503469705582	1.042075991630554	1.021377031326296	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	142.4821789264679	143.5531779527664	0.0003200769424438477	142.5082709789276	143.5503469705582	1.042075991630554	1.021377031326296	NA	NA	NA	NA	
Method	Staircase	143.8168519735336	146.7932069301605	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	143.8171249628067	146.7903949022293	NA	NA	NA	NA	NA	0.000000	Top Button	NA	Hit	
Composed Stimuli	New Timeline plate	144.0678589344025	146.5288149118423	0.01323807239532471	144.0997179746628	146.5249189138412	2.425200939178467	2.406585974693286	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	144.08109998703	146.5290439128876	0.0003629922866821289	144.0997179746628	146.5249189138412	2.425200939178467	2.406585974693286	NA	NA	NA	NA	
Procedure	Position Discrimination	146.794156908989	148.6648379564285	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	147.0449699163437	148.4031879901886	0.01297605037689209	147.0825879573822	148.4003750085831	1.317787051200867	1.297777502059944	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	147.0579489469528	148.4034389257431	0.000370025634765625	147.0825879573822	148.4003750085831	1.317787051200867	1.297777502059944	NA	NA	NA	NA	
Method	Staircase	148.6673859357834	154.5471519231796	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	148.6677349805832	154.5435349941254	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	148.9183819293976	154.2820649147034	0.0131300687789917	148.9537309408188	154.2744269371033	5.320695996284485	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	148.9315159320831	154.2822889089584	0.0003830194473266602	148.9537309408188	154.2744269371033	5.320695996284485	-1	NA	NA	NA	NA	
Method	Staircase	154.5477979183197	156.6235939264297	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	154.5480999946594	156.621689915657	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	154.7988559007645	156.3602269887924	0.01367604732513428	154.832850933075	156.3575549125671	1.524703979492188	1.500981490135189	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	154.8125499486923	156.3604539632797	0.0003750324249267578	154.832850933075	156.3575549125671	1.524703979492188	1.500981490135189	NA	NA	NA	NA	
Method	Staircase	156.6241939067841	159.5082399845123	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	156.6245679855347	159.5059489011765	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	156.8753179311752	159.2443699836731	0.01352298259735107	156.9082589149475	159.2414720058441	2.333213090896606	2.302748529434211	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	156.8888440132141	159.244619011879	0.0003589391708374023	156.9082589149475	159.2414720058441	2.333213090896606	2.302748529434211	NA	NA	NA	NA	
Method	Staircase	159.5087919235229	162.5758949518204	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	159.5091769695282	162.5733770132065	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Miss	
Composed Stimuli	New Timeline plate	159.7597559690475	162.3116919994354	0.01348400115966797	159.7939180135727	162.3080660104752	2.514147996902466	2.490753370285034	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	159.7732439041138	162.3119779825211	0.0003560781478881836	159.7939180135727	162.3080660104752	2.514147996902466	2.490753370285034	NA	NA	NA	NA	
Method	Staircase	162.5764679908752	164.348708987236	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	162.5768449306488	164.3467909097672	NA	NA	NA	NA	NA	0.000000	Top Button	NA	Hit	
Composed Stimuli	New Timeline plate	162.8275909423828	164.0852530002594	0.01356303691864014	162.8624469041824	164.0821859836578	1.219739079475403	1.196075546264638	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	162.841157913208	164.0855239629745	0.0003570318222045898	162.8624469041824	164.0821859836578	1.219739079475403	1.196075546264638	NA	NA	NA	NA	
Method	Staircase	164.3493739366531	167.4664839506149	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	164.349662899971	167.4641319513321	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	164.6004549264908	167.2025380134583	0.01336503028869629	164.6398259401321	167.1992309093475	2.559404969215393	2.545490995407107	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	164.6138229370117	167.2027879953384	0.0003850460052490234	164.6398259401321	167.1992309093475	2.559404969215393	2.545490995407107	NA	NA	NA	NA	
Method	Staircase	167.4671339988708	170.9501029253006	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	167.4674799442291	170.9476039409637	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	167.7182279825211	170.685860991478	0.01318800449371338	167.7571949958801	170.6814450025558	2.92425000667572	2.910653000831616	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	167.7314199209213	170.6861219406128	0.0004090070724487305	167.7571949958801	170.6814450025558	2.92425000667572	2.910653000831616	NA	NA	NA	NA	
Method	Staircase	170.9507819414139	174.900171995163	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	170.9511289596558	174.8973759412766	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Miss	
Composed Stimuli	New Timeline plate	171.2019309997559	174.6358399391174	0.01331698894500732	171.2350599765778	174.6310249567032	3.395964980125427	3.375518932342516	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	171.2152519226074	174.6361199617386	0.0003980398178100586	171.2350599765778	174.6310249567032	3.395964980125427	3.375518932342516	NA	NA	NA	NA	
Procedure	Position Discrimination	174.9010889530182	176.771595954895	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	175.1518470048904	176.5098869800568	0.01313090324401855	175.1884299516678	176.5067199468613	1.318289995193481	1.287945514678967	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	175.1649819612503	176.5101629495621	0.0003670454025268555	175.1884299516678	176.5067199468613	1.318289995193481	1.287945514678967	NA	NA	NA	NA	
Method	Staircase	176.7740329504013	178.3806250095367	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	176.7742929458618	178.3788979053497	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	177.0251799821854	178.1173249483109	0.01300597190856934	177.0645879507065	178.114853978157	1.050266027450562	1.035006052017224	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	177.0381889343262	178.1175509691238	0.0003690719604492188	177.0645879507065	178.114853978157	1.050266027450562	1.035006052017224	NA	NA	NA	NA	
Method	Staircase	178.3813409805298	181.4331820011139	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	178.3816739320755	181.430575966835	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Miss	
Composed Stimuli	New Timeline plate	178.6324769258499	181.1689499616623	0.01352798938751221	178.6727509498596	181.1648399829865	2.492089033126831	2.480665947914133	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	178.646008014679	181.1692259311676	0.0003559589385986328	178.6727509498596	181.1648399829865	2.492089033126831	2.480665947914133	NA	NA	NA	NA	
Method	Staircase	181.4338029623032	183.6728229522705	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	181.4341470003128	183.6706990003586	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	181.6847789287567	183.409098982811	0.01369202136993408	181.7223689556122	183.4060490131378	1.683680057525635	1.661508970260627	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	181.6984750032425	183.4093829393387	0.0003819465637207031	181.7223689556122	183.4060490131378	1.683680057525635	1.661508970260627	NA	NA	NA	NA	
Method	Staircase	183.6734509468079	186.6978199481964	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	183.6737849712372	186.6953889131546	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	183.9245920181274	186.4337859153748	0.01332199573516846	183.962720990181	186.4304939508438	2.467772960662842	2.446538964271554	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	183.9379179477692	186.4340379238129	0.0004149675369262695	183.962720990181	186.4304939508438	2.467772960662842	2.446538964271554	NA	NA	NA	NA	
Method	Staircase	186.6984709501266	192.6441919803619	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	186.6987859010696	192.6405349969864	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	186.9495029449463	192.3790309429169	0.01357901096343994	186.9890739917755	192.3716549873352	5.382580995559692	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	186.9630860090256	192.3793100118637	0.0003859996795654297	186.9890739917755	192.3716549873352	5.382580995559692	-1	NA	NA	NA	NA	
Method	Staircase	192.6448019742966	194.9968219995499	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	192.6451429128647	194.9947810173035	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	192.8957989215851	194.7332220077515	0.0134119987487793	192.9292179346085	194.7295860052109	1.800368070602417	1.777252452850348	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	192.9092139005661	194.733472943306	0.0003970861434936523	192.9292179346085	194.7295860052109	1.800368070602417	1.777252452850348	NA	NA	NA	NA	
Procedure	Position Discrimination	194.9977509975433	196.8942159414291	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	195.2485889196396	196.6327619552612	0.01331007480621338	195.286857008934	196.6300549507141	1.34319794178009	1.320515480041507	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	195.261901974678	196.6330109834671	0.0003620386123657227	195.286857008934	196.6300549507141	1.34319794178009	1.320515480041507	NA	NA	NA	NA	
Method	Staircase	196.8968160152435	199.1793329715729	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	196.8972129821777	199.1773679256439	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	197.1479139328003	198.9159479141235	0.01329600811004639	197.1868900060654	198.9132159948349	1.726325988769531	1.719720950126657	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	197.1612139940262	198.9162229299545	0.000374913215637207	197.1868900060654	198.9132159948349	1.726325988769531	1.719720950126657	NA	NA	NA	NA	
Method	Staircase	199.1799240112305	202.1725869178772	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	199.1801879405975	202.170184969902	NA	NA	NA	NA	NA	0.000000	Top Button	NA	Hit	
Composed Stimuli	New Timeline plate	199.430969953537	201.9086099863052	0.01366496086120605	199.4712589979172	201.904708981514	2.433449983596802	2.418668451309202	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	199.444638967514	201.9088670015335	0.0003299713134765625	199.4712589979172	201.904708981514	2.433449983596802	2.418668451309202	NA	NA	NA	NA	
Method	Staircase	202.1732379198074	205.3728039264679	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	202.1735450029373	205.3703550100327	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	202.4242649078369	205.1087889671326	0.01284599304199219	202.4582589864731	205.1047449111938	2.646485924720764	2.62527438735961	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	202.4371140003204	205.1090369224548	0.0003989934921264648	202.4582589864731	205.1047449111938	2.646485924720764	2.62527438735961	NA	NA	NA	NA	
Method	Staircase	205.3735109567642	211.2602729797363	NA	NA	NA	NA	NA	NA	NA	0	NA	
Procedure	Position Discrimination	205.3738609552383	211.2565649747849	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	205.6245559453964	210.9950799942017	0.01419496536254883	205.6602640151978	210.9877089262009	5.327444911003113	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	205.6387549638748	210.9953309297562	0.0003739595413208008	205.6602640151978	210.9877089262009	5.327444911003113	-1	NA	NA	NA	NA	
Method	Staircase	211.261137008667	214.8236339092255	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	211.2614740133286	214.8209939002991	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	211.5121799707413	214.5593860149384	0.0133739709854126	211.547583937645	214.5542339086533	3.006649971008301	2.981327461242671	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	211.5255569219589	214.5597169399261	0.0003830194473266602	211.547583937645	214.5542339086533	3.006649971008301	2.981327461242671	NA	NA	NA	NA	
Procedure	Position Discrimination	214.8245679140091	218.3195159435272	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	215.075287938118	218.0577059984207	0.01402199268341064	215.1117099523544	218.0533539056778	2.941643953323364	2.919943534851086	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	215.0893149375916	218.0579549074173	0.0004019737243652344	215.1117099523544	218.0533539056778	2.941643953323364	2.919943534851086	NA	NA	NA	NA	
Method	Staircase	218.3227249383926	221.7465069293976	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	218.3229819536209	221.7439559698105	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	218.573893904686	221.4823939800262	0.01365208625793457	218.6109789609909	221.4783129692078	2.867334008216858	2.850991052627563	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	218.5875499248505	221.4826439619064	0.0003510713577270508	218.6109789609909	221.4783129692078	2.867334008216858	2.850991052627563	NA	NA	NA	NA	
Method	Staircase	221.7471619844437	227.6511859893799	NA	NA	NA	NA	NA	NA	NA	1	NA	
Procedure	Position Discrimination	221.7474769353867	227.6474559307098	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	221.9982039928436	227.3859289884567	0.01339495182037354	222.0363169908524	227.3776549100876	5.341337919235229	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	222.0116029977798	227.3862109184265	0.0003859996795654297	222.0363169908524	227.3776549100876	5.341337919235229	-1	NA	NA	NA	NA	
Method	Staircase	227.6520789861679	230.7628489732742	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	227.6524449586868	230.7603240013123	NA	NA	NA	NA	NA	0.000000	Left Button	NA	Hit	
Composed Stimuli	New Timeline plate	227.9032129049301	230.4985909461975	0.01392006874084473	227.9350010156631	230.4945279359818	2.559526920318604	2.538397504806511	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	227.9171369075775	230.4988669157028	0.0003660917282104492	227.9350010156631	230.4945279359818	2.559526920318604	2.538397504806511	NA	NA	NA	NA	
Method	Staircase	230.7635009288788	234.4542390108109	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	230.7637649774551	234.4516459703445	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Miss	
Composed Stimuli	New Timeline plate	231.0146030187607	234.1901679039001	0.01301789283752441	231.0524849891663	234.1853629350662	3.132877945899963	3.110425477027889	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	231.0276249647141	234.1903870105743	0.0003589391708374023	231.0524849891663	234.1853629350662	3.132877945899963	3.110425477027889	NA	NA	NA	NA	
Method	Staircase	234.4548850059509	237.8955879211426	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	234.4552339315414	237.8930230140686	NA	NA	NA	NA	NA	0.000000	Right Button	NA	Hit	
Composed Stimuli	New Timeline plate	234.7060379981995	237.6313560009003	0.0133519172668457	234.7433350086212	237.6269530057907	2.883617997169495	2.86944137859345	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	234.7193939685822	237.6315839290619	0.0003709793090820312	234.7433350086212	237.6269530057907	2.883617997169495	2.86944137859345	NA	NA	NA	NA	
Procedure	Position Discrimination	237.8965899944305	239.6413499116898	NA	NA	NA	NA	NA	0.000000	Bottom Button	NA	Hit	
Composed Stimuli	New Timeline plate	238.1474509239197	239.3797769546509	0.01338803768157959	238.1836229562759	239.3772859573364	1.193663001060486	1.167609033584597	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	238.1608419418335	239.3800549507141	0.0003600120544433594	238.1836229562759	239.3772859573364	1.193663001060486	1.167609033584597	NA	NA	NA	NA	
Method	Staircase	239.6438289880753	245.4483519792557	NA	NA	NA	NA	NA	NA	NA	2	NA	
Procedure	Position Discrimination	239.644189953804	245.4447909593582	NA	NA	NA	NA	NA	0.000000	NA	NA	Miss	
Composed Stimuli	New Timeline plate	239.8949579000473	245.1832959651947	0.01337504386901855	239.9349639415741	245.1765379905701	5.241574048995972	-1	NA	NA	NA	NA	
Composed Stimuli	New Timeline mask	239.9083369970322	245.1835550069809	0.000393986701965332	239.9349639415741	245.1765379905701	5.241574048995972	-1	NA	NA	NA	NA	


Staircase
Condition: azimuth
az = 0.07
Trial Index	Decreasing Parameter Rate	Number of Reversals	Threshold	
1	48	0	0.055	
2	48	0	0.055	
3	8	1	0.0286	
4	8	1	0.035464	
5	8	2	0.03262688	
6	8	2	0.04045733	
7	8	2	0.03722075	
8	8	2	0.03424309	
9	8	3	0.03150364	
11	8	3	0.03906452	
12	8	4	0.03593935	


Number of Reversals across trials
Trial Index	Number of Reversals	
1	0	
2	0	
3	1	
4	1	
5	2	
6	2	
7	2	
8	2	
9	3	
11	3	
12	4	


Decreasing Parameter Rate across trials
Trial Index	Decreasing Parameter Rate	
1	48	
2	48	
3	8	
4	8	
5	8	
6	8	
7	8	
8	8	
9	8	
11	8	
12	8	


Threshold across trials
Trial Index	Threshold	
1	0.055	
2	0.055	
3	0.0286	
4	0.035464	
5	0.03262688	
6	0.04045733	
7	0.03722075	
8	0.03424309	
9	0.03150364	
11	0.03906452	
12	0.03593935	


Staircase
Condition: azimuth
az = 5.98
Trial Index	Decreasing Parameter Rate	Number of Reversals	Threshold	
1	48	0	0.055	
5	48	0	0.0286	
7	48	0	0.014872	
8	8	1	0.007733439	
9	8	1	0.009589464	
10	8	2	0.008822307	
11	8	2	0.01093966	
12	8	2	0.01356518	
14	8	2	0.01247996	
15	8	2	0.01148157	
16	8	2	0.01056304	
17	8	2	0.009717999	
18	8	3	0.008940559	
19	8	3	0.01108629	
21	8	4	0.01019939	


Number of Reversals across trials
Trial Index	Number of Reversals	
1	0	
5	0	
7	0	
8	1	
9	1	
10	2	
11	2	
12	2	
14	2	
15	2	
16	2	
17	2	
18	3	
19	3	
21	4	


Decreasing Parameter Rate across trials
Trial Index	Decreasing Parameter Rate	
1	48	
5	48	
7	48	
8	8	
9	8	
10	8	
11	8	
12	8	
14	8	
15	8	
16	8	
17	8	
18	8	
19	8	
21	8	


Threshold across trials
Trial Index	Threshold	
1	0.055	
5	0.0286	
7	0.014872	
8	0.007733439	
9	0.009589464	
10	0.008822307	
11	0.01093966	
12	0.01356518	
14	0.01247996	
15	0.01148157	
16	0.01056304	
17	0.009717999	
18	0.008940559	
19	0.01108629	
21	0.01019939	


Staircase
Condition: azimuth
az = 4.83
Trial Index	Decreasing Parameter Rate	Number of Reversals	Threshold	
1	48	0	0.055	
2	48	0	0.0286	
3	48	0	0.014872	
4	8	1	0.007733439	
5	8	1	0.009589464	
6	8	1	0.008822307	
7	8	2	0.008116523	
8	8	2	0.01006449	
9	8	2	0.009259329	
10	8	2	0.008518583	
12	8	2	0.007837096	
13	8	2	0.007210128	
15	8	3	0.006633318	
16	8	3	0.008225315	
18	8	3	0.00756729	
19	8	3	0.006961907	
20	8	3	0.006404955	
21	8	4	0.005892558	


Number of Reversals across trials
Trial Index	Number of Reversals	
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	2	
8	2	
9	2	
10	2	
12	2	
13	2	
15	3	
16	3	
18	3	
19	3	
20	3	
21	4	


Decreasing Parameter Rate across trials
Trial Index	Decreasing Parameter Rate	
1	48	
2	48	
3	48	
4	8	
5	8	
6	8	
7	8	
8	8	
9	8	
10	8	
12	8	
13	8	
15	8	
16	8	
18	8	
19	8	
20	8	
21	8	


Threshold across trials
Trial Index	Threshold	
1	0.055	
2	0.0286	
3	0.014872	
4	0.007733439	
5	0.009589464	
6	0.008822307	
7	0.008116523	
8	0.01006449	
9	0.009259329	
10	0.008518583	
12	0.007837096	
13	0.007210128	
15	0.006633318	
16	0.008225315	
18	0.00756729	
19	0.006961907	
20	0.006404955	
21	0.005892558	


Position Discrimination
Condition: azimuth
az = 0.07
Stimulus u_prime_w	Stimulus orientation	Stimulus v_prime_w	Input	Trial Index	Choice Index	RT	DIN	Scoring (%)	Response	Stimulus saturation	
0.1977	0	0.4689	NA	1	0	NA	0.000000	0	Miss	0.055	
0.1977	0	0.4689	Right Button	3	2	NA	0.000000	50	Hit	0.055	
0.1977	180	0.4689	NA	4	0	NA	0.000000	33.33333	Miss	0.0286	
0.1977	90	0.4689	Top Button	7	1	NA	0.000000	50	Hit	0.035464	
0.1977	90	0.4689	NA	19	0	NA	0.000000	40	Miss	0.03262688	
0.1977	180	0.4689	Left Button	27	8	NA	0.000000	50	Hit	0.04045733	
0.1977	270	0.4689	Bottom Button	31	4	NA	0.000000	57.14286	Hit	0.03722075	
0.1977	0	0.4689	Right Button	38	2	NA	0.000000	62.5	Hit	0.03424309	
0.1977	0	0.4689	NA	39	0	NA	0.000000	55.55556	Miss	0.03150364	
0.1977	0	0.4689	Right Button	47	2	NA	0.000000	60	Hit	0.055	
0.1977	180	0.4689	Left Button	48	8	NA	0.000000	63.63636	Hit	0.03906452	
0.1977	90	0.4689	NA	49	0	NA	0.000000	58.33333	Miss	0.03593935	


Position Discrimination
Condition: azimuth
az = 5.98
DIN	Scoring (%)	Trial Index	Response	Stimulus saturation	Input	Stimulus orientation	Stimulus v_prime_w	Choice Index	Stimulus u_prime_w	RT	
0.000000	100	2	Hit	0.055	Top Button	90	0.4689	1	0.1977	NA	
0.000000	100	8	Hit	0.055	Right Button	0	0.4689	2	0.1977	NA	
0.000000	100	10	Hit	0.055	Right Button	0	0.4689	2	0.1977	NA	
0.000000	100	15	Hit	0.055	Left Button	180	0.4689	8	0.1977	NA	
0.000000	100	20	Hit	0.0286	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	100	23	Hit	0.055	Left Button	180	0.4689	8	0.1977	NA	
0.000000	100	28	Hit	0.014872	Right Button	0	0.4689	2	0.1977	NA	
0.000000	87.5	29	Miss	0.007733439	Bottom Button	90	0.4689	4	0.1977	NA	
0.000000	88.88889	32	Hit	0.009589464	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	80	33	Miss	0.008822307	Right Button	270	0.4689	2	0.1977	NA	
0.000000	72.72727	36	Miss	0.01093966	Bottom Button	0	0.4689	4	0.1977	NA	
0.000000	75	40	Hit	0.01356518	Right Button	0	0.4689	2	0.1977	NA	
0.000000	76.92308	41	Hit	0.055	Left Button	180	0.4689	8	0.1977	NA	
0.000000	78.57143	42	Hit	0.01247996	Right Button	0	0.4689	2	0.1977	NA	
0.000000	80	44	Hit	0.01148157	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	81.25	46	Hit	0.01056304	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	82.35294	50	Hit	0.009717999	Left Button	180	0.4689	8	0.1977	NA	
0.000000	77.77778	51	Miss	0.008940559	Bottom Button	180	0.4689	4	0.1977	NA	
0.000000	78.94736	52	Hit	0.01108629	Right Button	0	0.4689	2	0.1977	NA	
0.000000	80	53	Hit	0.055	Bottom Button	270	0.4689	4	0.1977	NA	
0.000000	76.19048	54	Miss	0.01019939	NA	270	0.4689	0	0.1977	NA	


Position Discrimination
Condition: azimuth
az = 4.83
DIN	Scoring (%)	Trial Index	Response	Stimulus saturation	Input	Stimulus orientation	Stimulus v_prime_w	Choice Index	Stimulus u_prime_w	RT	
0.000000	100	5	Hit	0.055	Top Button	90	0.4689	1	0.1977	NA	
0.000000	100	6	Hit	0.0286	Bottom Button	270	0.4689	4	0.1977	NA	
